"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 18:35:38","2","10643.2","790","1018","4949","56","True","89.2",""
"2026-08-09 18:35:41","4.2","8133.3","790","1018","4949","56","True","89.2",""
"2026-08-09 18:35:43","6.4","6407.4","790","1018","4949","56","True","89.2",""
"2026-08-09 18:35:45","8.5","5456","790","1018","4949","57","True","89.2",""
"2026-08-09 18:35:47","10.7","4401.6","790","1018","4949","57","True","89.2",""
"2026-08-09 18:35:49","12.8","3537.1","790","1018","4949","58","True","89.2",""
"2026-08-09 18:35:51","14.9","2877.5","790","1018","4949","58","True","89.2",""
"2026-08-09 18:35:54","17.1","1901.1","790","1018","4949","58","True","89.2",""
"2026-08-09 18:35:56","19.2","944.2","790","1018","4949","58","True","89.1",""
"2026-08-09 18:35:58","21.4","498.6","829","1018","4949","59","True","69",""
"2026-08-09 18:36:00","23.6","499.3","830","1018","4949","59","True","64.1",""
"2026-08-09 18:36:02","25.8","508.4","830","1018","4949","59","True","34.8",""
"2026-08-09 18:36:08","26","1583.7","2236","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 508.4 MB)"
