"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 07:35:35","2","9117.6","1134","1082","4885","57","True","73.4",""
"2026-08-09 07:35:38","21.2","10310.2","1140","1082","4885","57","True","38.7",""
"2026-08-09 07:35:40","23.4","8209.9","1130","1082","4885","57","True","38.7",""
"2026-08-09 07:35:42","25.6","6550","1130","1082","4885","57","True","38.8",""
"2026-08-09 07:35:44","27.8","5898.1","1120","1082","4885","58","True","38.8",""
"2026-08-09 07:35:46","29.9","5784.9","1120","1082","4885","58","True","38.8",""
"2026-08-09 07:35:48","32.1","5640.1","1120","1082","4885","57","True","39.2",""
"2026-08-09 07:35:51","34.3","5499.2","1120","1082","4885","56","True","39.2",""
"2026-08-09 07:35:53","36.4","5377.5","1119","1082","4885","56","True","39.2",""
"2026-08-09 07:35:55","38.6","5225.8","1119","1082","4885","56","True","39.2",""
"2026-08-09 07:35:57","40.8","4942.1","1118","1082","4885","56","True","39.2",""
"2026-08-09 07:35:59","43","4651.5","1118","1082","4885","56","True","39.2",""
"2026-08-09 07:36:01","45.1","4217.2","1118","1082","4885","56","True","39.2",""
"2026-08-09 07:36:04","47.3","3831.2","1121","1082","4885","56","True","39.2",""
