"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 18:27:06","2","8710.1","376","996","4971","56","True","89.9",""
"2026-08-09 18:27:08","4.2","7284.5","376","996","4971","56","True","89.9",""
"2026-08-09 18:27:10","6.4","4982.8","376","996","4971","56","True","89.9",""
"2026-08-09 18:27:13","8.5","3644.4","376","996","4971","56","True","89.9",""
"2026-08-09 18:27:21","10.7","9238.8","376","996","4971","57","True","89.3",""
"2026-08-09 18:27:23","18.8","1428","376","996","4971","58","True","73.6",""
"2026-08-09 18:27:25","21","4321.5","409","996","4971","58","True","42.5",""
"2026-08-09 18:27:27","23.2","9923","417","996","4971","58","True","42.4",""
"2026-08-09 18:27:29","25.3","8945.4","417","996","4971","58","True","42.4",""
"2026-08-09 18:27:31","27.5","7449.2","416","996","4971","58","True","42.4",""
"2026-08-09 18:27:34","29.6","5613.7","416","996","4971","58","True","42.4",""
"2026-08-09 18:27:36","31.8","4698.3","416","996","4971","57","True","42.5",""
"2026-08-09 18:27:38","33.9","3831.8","416","996","4971","58","True","42.5",""
"2026-08-09 18:27:40","36.1","2967.3","416","996","4971","58","True","42.5",""
"2026-08-09 18:27:42","38.2","2046.8","416","996","4971","56","True","42.5",""
"2026-08-09 18:27:44","40.4","1327.1","417","996","4971","56","True","23.4",""
"2026-08-09 18:27:47","42.5","1103.3","839","996","4971","56","True","23.4",""
"2026-08-09 18:27:49","44.7","789.7","970","996","4971","56","True","6.7",""
"2026-08-09 18:27:51","46.9","555.9","984","996","4971","56","True","4.9",""
"2026-08-09 18:27:53","49.1","538.9","983","996","4971","56","True","4.3",""
"2026-08-09 18:27:55","51.3","815.6","1853","996","4971","56","True","4.2",""
"2026-08-09 18:27:58","53.5","517.9","1702","996","4971","56","True","3.8",""
"2026-08-09 18:28:00","55.7","693.8","1850","996","4971","59","True","3.7",""
"2026-08-09 18:28:02","57.9","1252.5","2708","996","4971","57","True","3.7",""
"2026-08-09 18:28:04","60.1","747.7","2803","996","4971","56","True","1.4",""
"2026-08-09 18:28:06","62.3","554","2762","996","4971","56","True","1.4",""
"2026-08-09 18:28:08","64.5","556.2","2775","996","4971","56","True","1.4",""
"2026-08-09 18:28:11","66.6","557.2","2774","996","4971","56","True","1.8",""
"2026-08-09 18:28:17","66.8","713.4","3289","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 557.2 MB)"
