"Timestamp","Path","FileSizeMB","BlockMB","SectorSize","QueueDepth","Run","ElapsedMs","BytesRead","ReadsDone","Errors","MBps","IOPS","PctOfLink"
"2026-08-09T03:54:12.5916835+05:30","E:\diskbench_qd_testfile_25656.bin","512","8","512","1","1","170.68","268435456","32","0","1572.74","187.5","0.3992"
"2026-08-09T03:54:12.7981869+05:30","E:\diskbench_qd_testfile_25656.bin","512","8","512","2","1","115.227","268435456","32","0","2329.62","277.7","0.5913"
"2026-08-09T03:54:12.9441859+05:30","E:\diskbench_qd_testfile_25656.bin","512","8","512","4","1","108.744","268435456","32","0","2468.5","294.3","0.6265"
"2026-08-09T03:54:13.1071933+05:30","E:\diskbench_qd_testfile_25656.bin","512","8","512","8","1","114.222","268435456","32","0","2350.12","280.2","0.5965"
"2026-08-09T03:54:13.2627468+05:30","E:\diskbench_qd_testfile_25656.bin","512","8","512","16","1","111.146","268435456","32","0","2415.16","287.9","0.613"
"2026-08-09T03:54:13.4218261+05:30","E:\diskbench_qd_testfile_25656.bin","512","8","512","32","1","97.623","268435456","32","0","2749.71","327.8","0.6979"
