"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 08:19:21","2","7648.8","1296","1057","4910","60","True","73.2",""
"2026-08-09 08:19:23","24.3","10621.5","1298","1057","4910","60","True","73.2",""
"2026-08-09 08:19:26","26.5","9770.6","1272","1057","4910","60","True","73.2",""
"2026-08-09 08:19:28","28.7","8141.6","1272","1057","4910","60","True","73.2",""
"2026-08-09 08:19:30","30.8","6329.8","1272","1057","4910","60","True","72.7",""
"2026-08-09 08:19:32","33","5199.1","1272","1057","4910","58","True","72.7",""
"2026-08-09 08:19:34","35.2","4249.4","1272","1057","4910","58","True","72.7",""
"2026-08-09 08:19:36","37.3","3504.8","1272","1057","4910","58","True","72.7",""
"2026-08-09 08:19:39","39.5","2775.6","1272","1057","4910","58","True","72.7",""
"2026-08-09 08:19:41","41.7","2342.8","1272","1057","4910","58","True","72.7",""
"2026-08-09 08:19:43","43.8","1661.5","1272","1057","4910","58","True","72.7",""
"2026-08-09 08:19:45","46","1110.1","1303","1057","4910","58","True","44.4",""
"2026-08-09 08:19:47","48.2","438","1309","1057","4910","58","True","19.1",""
"2026-08-09 08:19:49","50.3","174.5","1309","1057","4910","58","True","10.8",""
"2026-08-09 08:19:52","52.5","233.7","1310","1057","4910","58","True","8.7",""
"2026-08-09 08:19:58","52.8","1173","2482","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 233.7 MB)"
