"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 07:59:53","2","8288.3","1109","1057","4910","59","True","58.5",""
"2026-08-09 07:59:55","24.9","10799.7","1112","1057","4910","59","True","58.5",""
"2026-08-09 07:59:57","27.1","9713.1","1109","1057","4910","60","True","58.5",""
"2026-08-09 07:59:59","29.3","8743.9","1109","1057","4910","60","True","58.5",""
"2026-08-09 08:00:02","31.4","8072.9","1109","1057","4910","60","True","58.5",""
"2026-08-09 08:00:04","33.6","7186.8","1109","1057","4910","58","True","58.5",""
"2026-08-09 08:00:06","35.8","6507","1109","1057","4910","58","True","58.5",""
"2026-08-09 08:00:08","37.9","5891.9","1109","1057","4910","58","True","58.5",""
"2026-08-09 08:00:10","40.1","5104.5","1109","1057","4910","58","True","58.5",""
"2026-08-09 08:00:12","42.3","4200.3","1106","1057","4910","58","True","58.5",""
"2026-08-09 08:00:15","44.4","3450.1","1105","1057","4910","58","True","58.5",""
"2026-08-09 08:00:17","46.6","2847.9","1106","1057","4910","58","True","58.5",""
"2026-08-09 08:00:19","48.8","2155.3","1106","1057","4910","58","True","58.5",""
"2026-08-09 08:00:21","51","1191.7","1109","1057","4910","58","True","20.7",""
"2026-08-09 08:00:23","53.2","717.1","1416","1057","4910","58","True","11.9",""
"2026-08-09 08:00:26","55.4","389.3","1416","1057","4910","58","True","9.3",""
"2026-08-09 08:00:28","57.6","428.4","1416","1057","4910","58","True","8.4",""
"2026-08-09 08:00:30","59.8","395.3","1416","1057","4910","58","True","8.3",""
"2026-08-09 08:00:36","59.9","115.2","1393","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 395.3 MB)"
