"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 08:01:13","2","9598.7","1256","1057","4910","60","True","73.1",""
"2026-08-09 08:01:16","23.8","10783.9","1207","1057","4910","60","True","73.1",""
"2026-08-09 08:01:18","25.9","9766.2","1207","1057","4910","60","True","73.1",""
"2026-08-09 08:01:20","28.1","8865.6","1207","1057","4910","60","True","73.1",""
"2026-08-09 08:01:22","30.2","7933.8","1207","1057","4910","61","True","73.1",""
"2026-08-09 08:01:24","32.4","7313.9","1207","1057","4910","59","True","72.4",""
"2026-08-09 08:01:26","34.6","6709.7","1206","1057","4910","58","True","72.4",""
"2026-08-09 08:01:29","36.7","5896.9","1206","1057","4910","58","True","72.4",""
"2026-08-09 08:01:31","38.9","5288","1206","1057","4910","58","True","72.4",""
"2026-08-09 08:01:33","41.1","4807.8","1206","1057","4910","58","True","72.4",""
"2026-08-09 08:01:35","43.3","4014.7","1206","1057","4910","58","True","72.4",""
"2026-08-09 08:01:37","45.5","3397.1","1206","1057","4910","58","True","72.4",""
"2026-08-09 08:01:39","47.6","2686.9","1206","1057","4910","58","True","72.4",""
"2026-08-09 08:01:42","49.8","1996.4","1208","1057","4910","58","True","72.4",""
"2026-08-09 08:01:44","52","1223.3","1209","1057","4910","58","True","43.7",""
"2026-08-09 08:01:46","54.1","485.9","1233","1057","4910","58","True","17.1",""
"2026-08-09 08:01:48","56.3","407.3","1234","1057","4910","58","True","10.4",""
"2026-08-09 08:01:50","58.5","413.5","1234","1057","4910","58","True","8.7",""
"2026-08-09 08:01:56","58.6","512.7","1238","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 413.5 MB)"
