"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 08:03:46","2","10162.2","1296","1057","4910","60","True","82.8",""
"2026-08-09 08:04:06","4.2","3347.8","1296","1057","4910","59","True","73.5",""
"2026-08-09 08:04:08","23.8","10560.1","1280","1057","4910","60","True","73.5",""
"2026-08-09 08:04:10","25.9","8578.4","1280","1057","4910","60","True","73.5",""
"2026-08-09 08:04:12","28.1","6927.5","1280","1057","4910","60","True","73.5",""
"2026-08-09 08:04:14","30.3","5774.5","1243","1057","4910","60","True","73.5",""
"2026-08-09 08:04:16","32.4","5021.5","1243","1057","4910","59","True","73",""
"2026-08-09 08:04:19","34.6","4210","1243","1057","4910","58","True","73",""
"2026-08-09 08:04:21","36.8","3448.8","1243","1057","4910","58","True","73",""
"2026-08-09 08:04:23","38.9","2553.7","1243","1057","4910","58","True","73",""
"2026-08-09 08:04:25","41.1","1757.9","1247","1057","4910","58","True","73",""
"2026-08-09 08:04:27","43.2","1301.5","1251","1057","4910","58","True","41",""
"2026-08-09 08:04:29","45.4","883.2","1283","1057","4910","58","True","17.5",""
"2026-08-09 08:04:32","47.6","471.6","1285","1057","4910","58","True","11.6",""
"2026-08-09 08:04:34","49.7","489.5","1286","1057","4910","58","True","10.1",""
"2026-08-09 08:04:36","52","674.7","1804","1057","4910","58","True","9",""
"2026-08-09 08:04:42","52.2","1575","3033","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 674.7 MB)"
