"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 08:22:00","2","9142.7","1290","1057","4910","60","True","73.4",""
"2026-08-09 08:22:03","23.6","10706.9","1288","1057","4910","60","True","73.4",""
"2026-08-09 08:22:05","25.8","9707.5","1287","1057","4910","60","True","73.4",""
"2026-08-09 08:22:07","28","7960.1","1287","1057","4910","60","True","73.4",""
"2026-08-09 08:22:09","30.1","6450.1","1287","1057","4910","60","True","73.4",""
"2026-08-09 08:22:11","32.3","5380.1","1287","1057","4910","58","True","72.9",""
"2026-08-09 08:22:13","34.5","4295.5","1287","1057","4910","58","True","72.9",""
"2026-08-09 08:22:16","36.6","3345.7","1287","1057","4910","58","True","72.9",""
"2026-08-09 08:22:18","38.8","2390.3","1287","1057","4910","58","True","72.9",""
"2026-08-09 08:22:20","41","1568.3","1288","1057","4910","58","True","41",""
"2026-08-09 08:22:22","43.1","758.7","1289","1057","4910","58","True","24.6",""
"2026-08-09 08:22:24","45.3","138.6","1324","1057","4910","58","True","12.2",""
"2026-08-09 08:22:27","47.5","641.1","1838","1057","4910","58","True","8.9",""
"2026-08-09 08:22:29","49.8","363.3","2061","1057","4910","58","True","7.7",""
"2026-08-09 08:22:35","50","1210.2","3669","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 363.3 MB)"
