"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 07:55:55","2","10108.9","1282","1057","4910","59","True","73.3",""
"2026-08-09 07:55:58","23.3","10775.6","1266","1057","4910","59","True","73.4",""
"2026-08-09 07:56:00","25.4","9684.8","1266","1057","4910","59","True","73.4",""
"2026-08-09 07:56:02","27.6","8691.5","1265","1057","4910","60","True","73.4",""
"2026-08-09 07:56:04","29.8","7846.4","1265","1057","4910","60","True","73.4",""
"2026-08-09 07:56:06","32","7118.9","1265","1057","4910","61","True","72.9",""
"2026-08-09 07:56:09","34.2","6489.5","1265","1057","4910","59","True","72.9",""
"2026-08-09 07:56:11","36.3","5726.8","1265","1057","4910","58","True","72.9",""
"2026-08-09 07:56:13","38.5","4859.6","1265","1057","4910","58","True","72.9",""
"2026-08-09 07:56:15","40.6","4077.7","1265","1057","4910","58","True","72.9",""
"2026-08-09 07:56:17","42.8","3458.9","1265","1057","4910","58","True","72.9",""
"2026-08-09 07:56:19","45","2734.3","1265","1057","4910","58","True","72.9",""
"2026-08-09 07:56:22","47.1","1755.3","1262","1057","4910","58","True","72.9",""
"2026-08-09 07:56:24","49.3","1151","1253","1057","4910","58","True","24.6",""
"2026-08-09 07:56:26","51.5","561.7","1273","1057","4910","58","True","12.3",""
"2026-08-09 07:56:28","53.6","368.2","1276","1057","4910","58","True","9.2",""
"2026-08-09 07:56:30","55.8","374.8","1238","1057","4910","58","True","8.5",""
"2026-08-09 07:56:36","56","374.8","1247","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 374.8 MB)"
