"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 07:58:18","2","7822.4","1221","1057","4910","59","True","82.2",""
"2026-08-09 07:58:34","5.9","11171.2","1221","1057","4910","59","True","73.2",""
"2026-08-09 07:58:36","21.6","10830.5","1217","1057","4910","59","True","73.2",""
"2026-08-09 07:58:38","23.8","10064.5","1217","1057","4910","60","True","73.2",""
"2026-08-09 07:58:40","25.9","9326","1217","1057","4910","60","True","73.2",""
"2026-08-09 07:58:42","28.1","8750.1","1216","1057","4910","60","True","73.2",""
"2026-08-09 07:58:44","30.2","8041.5","1216","1057","4910","60","True","73.2",""
"2026-08-09 07:58:47","32.4","7379.9","1215","1057","4910","60","True","72.8",""
"2026-08-09 07:58:49","34.5","6494.5","1215","1057","4910","58","True","72.8",""
"2026-08-09 07:58:51","36.7","5661.9","1215","1057","4910","58","True","72.7",""
"2026-08-09 07:58:53","38.9","5033.6","1215","1057","4910","58","True","72.7",""
"2026-08-09 07:58:55","41","4141.1","1215","1057","4910","58","True","72.7",""
"2026-08-09 07:58:57","43.2","3335.9","1215","1057","4910","58","True","72.7",""
"2026-08-09 07:59:00","45.4","2375","1215","1057","4910","58","True","72.8",""
"2026-08-09 07:59:02","47.6","1452.4","1230","1057","4910","58","True","27.5",""
"2026-08-09 07:59:04","49.7","602.3","1230","1057","4910","58","True","14.8",""
"2026-08-09 07:59:06","51.9","472.3","1239","1057","4910","58","True","10.7",""
"2026-08-09 07:59:08","54.1","474.1","1239","1057","4910","58","True","9.7",""
"2026-08-09 07:59:14","54.2","264","1249","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 474.1 MB)"
