"timestamp","elapsed_sec","free_ram_mb","pagefile_mb","gpu_used_mb","gpu_free_mb","gpu_temp_c","proc_alive","proc_ws_mb","killed_reason"
"2026-08-09 08:02:16","2","8455.6","1222","1057","4910","59","True","82.6",""
"2026-08-09 08:02:33","6.3","11634.9","1223","1057","4910","60","True","73.5",""
"2026-08-09 08:02:36","23.4","10630.9","1205","1057","4910","60","True","73.5",""
"2026-08-09 08:02:38","25.6","9309","1205","1057","4910","60","True","73.5",""
"2026-08-09 08:02:40","27.7","7813.5","1205","1057","4910","60","True","73.5",""
"2026-08-09 08:02:42","29.9","6166.9","1205","1057","4910","60","True","73.5",""
"2026-08-09 08:02:44","32.1","5347.9","1205","1057","4910","59","True","73.1",""
"2026-08-09 08:02:46","34.2","4523.9","1205","1057","4910","58","True","73.1",""
"2026-08-09 08:02:49","36.4","4082.4","1205","1057","4910","58","True","73.1",""
"2026-08-09 08:02:51","38.5","3268","1205","1057","4910","58","True","73.1",""
"2026-08-09 08:02:53","40.7","2571.5","1207","1057","4910","58","True","73.1",""
"2026-08-09 08:02:55","42.9","1768.5","1208","1057","4910","58","True","73.1",""
"2026-08-09 08:02:57","45","1058.8","1239","1057","4910","58","True","23.4",""
"2026-08-09 08:02:59","47.2","294.4","1239","1057","4910","58","True","12",""
"2026-08-09 08:03:02","49.4","437.5","1246","1057","4910","58","True","8.7",""
"2026-08-09 08:03:04","51.7","1127.9","2188","1057","4910","58","True","8.3",""
"2026-08-09 08:03:06","53.9","521.7","2187","1057","4910","58","True","8.2",""
"2026-08-09 08:03:08","56","463.9","2136","1057","4910","58","True","8.2",""
"2026-08-09 08:03:11","58.3","764.1","3058","1057","4910","58","True","7.9",""
"2026-08-09 08:03:13","60.5","464.6","3056","1057","4910","58","True","7.9",""
"2026-08-09 08:03:15","62.7","760.7","3763","1057","4910","58","True","7.6",""
"2026-08-09 08:03:17","64.9","455.2","3762","1057","4910","58","True","7.9",""
"2026-08-09 08:03:19","67.1","452.3","3761","1057","4910","58","True","7.9",""
"2026-08-09 08:03:21","69.2","455.6","3655","1057","4910","58","True","6.9",""
"2026-08-09 08:03:27","69.4","485.5","3620","","","","False","","Free RAM below 700 MB for 3 consecutive samples (last sample: 455.6 MB)"
